country_name_short,country_name,election_date,start_date,cabinet_name,caretaker,cabinet_party,prime_minister,seats,election_seats_total,party_name_short,party_name,party_name_english,left_right,country_id,election_id,cabinet_id,previous_cabinet_id,party_id
ISL,Iceland,1967-06-11,1970-07-10,Hafstein,0,0,0,9,60,Ab,Alþýðubandalagið,People's Alliance,2.2222222222222223,56,318,321,254,1360
ISL,Iceland,1967-06-11,1970-07-10,Hafstein,0,0,0,18,60,F,Framsóknarflokkurinn,Progressive Party,5.036549707602339,56,318,321,254,1455
ISL,Iceland,1967-06-11,1970-07-10,Hafstein,0,0,0,1,60,Sfvm,Samtök frjálslyndra og vinstri manna,Union of Liberals and Leftist,,56,318,321,254,53
ISL,Iceland,1967-06-11,1970-07-10,Hafstein,0,1,1,23,60,Sj,Sjálfstæðisflokkurinn,Independence Party,7.485380116959065,56,318,321,254,1342
ISL,Iceland,1971-06-13,1971-07-14,Johannesson I,0,0,0,6,60,A,Alþýðuflokkurinn,Social Democratic Party,4.444444444444445,56,225,272,321,228
ISL,Iceland,1971-06-13,1971-07-14,Johannesson I,0,1,0,10,60,Ab,Alþýðubandalagið,People's Alliance,2.2222222222222223,56,225,272,321,1360
ISL,Iceland,1971-06-13,1971-07-14,Johannesson I,0,1,1,17,60,F,Framsóknarflokkurinn,Progressive Party,5.036549707602339,56,225,272,321,1455
ISL,Iceland,1971-06-13,1971-07-14,Johannesson I,0,1,0,5,60,Sfvm,Samtök frjálslyndra og vinstri manna,Union of Liberals and Leftist,,56,225,272,321,53
ISL,Iceland,1971-06-13,1971-07-14,Johannesson I,0,0,0,22,60,Sj,Sjálfstæðisflokkurinn,Independence Party,7.485380116959065,56,225,272,321,1342
ISL,Iceland,1974-06-30,1974-08-28,Hallgrimsson,0,0,0,5,60,A,Alþýðuflokkurinn,Social Democratic Party,4.444444444444445,56,637,849,272,228
ISL,Iceland,1974-06-30,1974-08-28,Hallgrimsson,0,0,0,11,60,Ab,Alþýðubandalagið,People's Alliance,2.2222222222222223,56,637,849,272,1360
ISL,Iceland,1974-06-30,1974-08-28,Hallgrimsson,0,1,0,17,60,F,Framsóknarflokkurinn,Progressive Party,5.036549707602339,56,637,849,272,1455
ISL,Iceland,1974-06-30,1974-08-28,Hallgrimsson,0,0,0,2,60,Sfvm,Samtök frjálslyndra og vinstri manna,Union of Liberals and Leftist,,56,637,849,272,53
ISL,Iceland,1974-06-30,1974-08-28,Hallgrimsson,0,1,1,25,60,Sj,Sjálfstæðisflokkurinn,Independence Party,7.485380116959065,56,637,849,272,1342
ISL,Iceland,1978-06-25,1978-09-01,Johannesson II,0,1,0,14,60,A,Alþýðuflokkurinn,Social Democratic Party,4.444444444444445,56,275,673,849,228
ISL,Iceland,1978-06-25,1978-09-01,Johannesson II,0,1,0,14,60,Ab,Alþýðubandalagið,People's Alliance,2.2222222222222223,56,275,673,849,1360
ISL,Iceland,1978-06-25,1978-09-01,Johannesson II,0,1,1,12,60,F,Framsóknarflokkurinn,Progressive Party,5.036549707602339,56,275,673,849,1455
ISL,Iceland,1978-06-25,1978-09-01,Johannesson II,0,0,0,20,60,Sj,Sjálfstæðisflokkurinn,Independence Party,7.485380116959065,56,275,673,849,1342
ISL,Iceland,1978-06-25,1979-10-15,Groendal,1,1,1,14,60,A,Alþýðuflokkurinn,Social Democratic Party,4.444444444444445,56,275,536,673,228
ISL,Iceland,1978-06-25,1979-10-15,Groendal,1,0,0,14,60,Ab,Alþýðubandalagið,People's Alliance,2.2222222222222223,56,275,536,673,1360
ISL,Iceland,1978-06-25,1979-10-15,Groendal,1,0,0,12,60,F,Framsóknarflokkurinn,Progressive Party,5.036549707602339,56,275,536,673,1455
ISL,Iceland,1978-06-25,1979-10-15,Groendal,1,0,0,20,60,Sj,Sjálfstæðisflokkurinn,Independence Party,7.485380116959065,56,275,536,673,1342
ISL,Iceland,1979-12-02,1980-02-08,Thoroddsen,0,0,0,10,60,A,Alþýðuflokkurinn,Social Democratic Party,4.444444444444445,56,436,752,536,228
ISL,Iceland,1979-12-02,1980-02-08,Thoroddsen,0,1,0,11,60,Ab,Alþýðubandalagið,People's Alliance,2.2222222222222223,56,436,752,536,1360
ISL,Iceland,1979-12-02,1980-02-08,Thoroddsen,0,1,0,17,60,F,Framsóknarflokkurinn,Progressive Party,5.036549707602339,56,436,752,536,1455
ISL,Iceland,1979-12-02,1980-02-08,Thoroddsen,0,1,1,21,60,Sj,Sjálfstæðisflokkurinn,Independence Party,7.485380116959065,56,436,752,536,1342
ISL,Iceland,1979-12-02,1980-02-08,Thoroddsen,0,0,0,1,60,none,no party affiliation,no party affiliation,,56,436,752,536,134
ISL,Iceland,1983-04-23,1983-05-26,Hermannsson I,0,0,0,6,60,A,Alþýðuflokkurinn,Social Democratic Party,4.444444444444445,56,114,393,752,228
ISL,Iceland,1983-04-23,1983-05-26,Hermannsson I,0,0,0,10,60,Ab,Alþýðubandalagið,People's Alliance,2.2222222222222223,56,114,393,752,1360
ISL,Iceland,1983-04-23,1983-05-26,Hermannsson I,0,0,0,4,60,BJ,Bandalag jafnaðarmanna,Social Democratic Federation,,56,114,393,752,988
ISL,Iceland,1983-04-23,1983-05-26,Hermannsson I,0,1,1,14,60,F,Framsóknarflokkurinn,Progressive Party,5.036549707602339,56,114,393,752,1455
ISL,Iceland,1983-04-23,1983-05-26,Hermannsson I,0,1,0,23,60,Sj,Sjálfstæðisflokkurinn,Independence Party,7.485380116959065,56,114,393,752,1342
ISL,Iceland,1983-04-23,1983-05-26,Hermannsson I,0,0,0,3,60,Sk,Samtök um kvennalista,Womens Alliance,2.2222222222222223,56,114,393,752,147
ISL,Iceland,1987-04-25,1987-07-08,Palsson,0,1,0,10,63,A,Alþýðuflokkurinn,Social Democratic Party,4.444444444444445,56,673,279,393,228
ISL,Iceland,1987-04-25,1987-07-08,Palsson,0,0,0,8,63,Ab,Alþýðubandalagið,People's Alliance,2.2222222222222223,56,673,279,393,1360
ISL,Iceland,1987-04-25,1987-07-08,Palsson,0,0,0,7,63,Bf,Borgaraflokkurinn,Citizens' Party,,56,673,279,393,828
ISL,Iceland,1987-04-25,1987-07-08,Palsson,0,1,0,13,63,F,Framsóknarflokkurinn,Progressive Party,5.036549707602339,56,673,279,393,1455
ISL,Iceland,1987-04-25,1987-07-08,Palsson,0,1,1,18,63,Sj,Sjálfstæðisflokkurinn,Independence Party,7.485380116959065,56,673,279,393,1342
ISL,Iceland,1987-04-25,1987-07-08,Palsson,0,0,0,1,63,Sjf,Samtök um jatnrétti og félagshyggju,Association for Equality and Justice,,56,673,279,393,817
ISL,Iceland,1987-04-25,1987-07-08,Palsson,0,0,0,6,63,Sk,Samtök um kvennalista,Womens Alliance,2.2222222222222223,56,673,279,393,147
ISL,Iceland,1987-04-25,1988-09-28,Hermannsson II,0,1,0,10,63,A,Alþýðuflokkurinn,Social Democratic Party,4.444444444444445,56,673,301,279,228
ISL,Iceland,1987-04-25,1988-09-28,Hermannsson II,0,1,0,8,63,Ab,Alþýðubandalagið,People's Alliance,2.2222222222222223,56,673,301,279,1360
ISL,Iceland,1987-04-25,1988-09-28,Hermannsson II,0,0,0,7,63,Bf,Borgaraflokkurinn,Citizens' Party,,56,673,301,279,828
ISL,Iceland,1987-04-25,1988-09-28,Hermannsson II,0,1,1,13,63,F,Framsóknarflokkurinn,Progressive Party,5.036549707602339,56,673,301,279,1455
ISL,Iceland,1987-04-25,1988-09-28,Hermannsson II,0,0,0,18,63,Sj,Sjálfstæðisflokkurinn,Independence Party,7.485380116959065,56,673,301,279,1342
ISL,Iceland,1987-04-25,1988-09-28,Hermannsson II,0,0,0,1,63,Sjf,Samtök um jatnrétti og félagshyggju,Association for Equality and Justice,,56,673,301,279,817
ISL,Iceland,1987-04-25,1988-09-28,Hermannsson II,0,0,0,6,63,Sk,Samtök um kvennalista,Womens Alliance,2.2222222222222223,56,673,301,279,147
ISL,Iceland,1987-04-25,1989-09-10,Hermannsson III,0,1,0,10,63,A,Alþýðuflokkurinn,Social Democratic Party,4.444444444444445,56,673,127,301,228
ISL,Iceland,1987-04-25,1989-09-10,Hermannsson III,0,1,0,8,63,Ab,Alþýðubandalagið,People's Alliance,2.2222222222222223,56,673,127,301,1360
ISL,Iceland,1987-04-25,1989-09-10,Hermannsson III,0,1,0,7,63,Bf,Borgaraflokkurinn,Citizens' Party,,56,673,127,301,828
ISL,Iceland,1987-04-25,1989-09-10,Hermannsson III,0,1,1,13,63,F,Framsóknarflokkurinn,Progressive Party,5.036549707602339,56,673,127,301,1455
ISL,Iceland,1987-04-25,1989-09-10,Hermannsson III,0,0,0,18,63,Sj,Sjálfstæðisflokkurinn,Independence Party,7.485380116959065,56,673,127,301,1342
ISL,Iceland,1987-04-25,1989-09-10,Hermannsson III,0,0,0,1,63,Sjf,Samtök um jatnrétti og félagshyggju,Association for Equality and Justice,,56,673,127,301,817
ISL,Iceland,1987-04-25,1989-09-10,Hermannsson III,0,0,0,6,63,Sk,Samtök um kvennalista,Womens Alliance,2.2222222222222223,56,673,127,301,147
ISL,Iceland,1991-04-20,1991-04-30,Oddsson I,0,1,0,10,63,A,Alþýðuflokkurinn,Social Democratic Party,4.444444444444445,56,274,640,127,228
ISL,Iceland,1991-04-20,1991-04-30,Oddsson I,0,0,0,9,63,Ab,Alþýðubandalagið,People's Alliance,2.2222222222222223,56,274,640,127,1360
ISL,Iceland,1991-04-20,1991-04-30,Oddsson I,0,0,0,13,63,F,Framsóknarflokkurinn,Progressive Party,5.036549707602339,56,274,640,127,1455
ISL,Iceland,1991-04-20,1991-04-30,Oddsson I,0,1,1,26,63,Sj,Sjálfstæðisflokkurinn,Independence Party,7.485380116959065,56,274,640,127,1342
ISL,Iceland,1991-04-20,1991-04-30,Oddsson I,0,0,0,5,63,Sk,Samtök um kvennalista,Womens Alliance,2.2222222222222223,56,274,640,127,147
ISL,Iceland,1995-04-08,1995-04-13,Oddsson II,0,0,0,7,63,A,Alþýðuflokkurinn,Social Democratic Party,4.444444444444445,56,82,158,640,228
ISL,Iceland,1995-04-08,1995-04-13,Oddsson II,0,0,0,9,63,Ab,Alþýðubandalagið,People's Alliance,2.2222222222222223,56,82,158,640,1360
ISL,Iceland,1995-04-08,1995-04-13,Oddsson II,0,1,0,15,63,F,Framsóknarflokkurinn,Progressive Party,5.036549707602339,56,82,158,640,1455
ISL,Iceland,1995-04-08,1995-04-13,Oddsson II,0,1,1,25,63,Sj,Sjálfstæðisflokkurinn,Independence Party,7.485380116959065,56,82,158,640,1342
ISL,Iceland,1995-04-08,1995-04-13,Oddsson II,0,0,0,3,63,Sk,Samtök um kvennalista,Womens Alliance,2.2222222222222223,56,82,158,640,147
ISL,Iceland,1995-04-08,1995-04-13,Oddsson II,0,0,0,4,63,ThFf,Þjóðvaki – Fylking fólksins,People's Movement,,56,82,158,640,205
ISL,Iceland,1999-05-08,1999-05-28,Oddsson III,0,1,0,12,63,F,Framsóknarflokkurinn,Progressive Party,5.036549707602339,56,592,177,158,1455
ISL,Iceland,1999-05-08,1999-05-28,Oddsson III,0,0,0,2,63,Ff,Frjálslyndi flokkurinn,Liberal Party,6.220095785040579,56,592,177,158,506
ISL,Iceland,1999-05-08,1999-05-28,Oddsson III,0,0,0,6,63,Graen,Vinstrihreyfingin – grænt framboð,Left-Green Movement,1.1842105263157894,56,592,177,158,210
ISL,Iceland,1999-05-08,1999-05-28,Oddsson III,0,0,0,17,63,Sam,Samfylkingin,Social Democratic Alliance,4.078947368421052,56,592,177,158,1006
ISL,Iceland,1999-05-08,1999-05-28,Oddsson III,0,1,1,26,63,Sj,Sjálfstæðisflokkurinn,Independence Party,7.485380116959065,56,592,177,158,1342
ISL,Iceland,2003-05-10,2003-05-23,Oddsson IV,0,1,0,12,63,F,Framsóknarflokkurinn,Progressive Party,5.036549707602339,56,178,130,177,1455
ISL,Iceland,2003-05-10,2003-05-23,Oddsson IV,0,0,0,4,63,Ff,Frjálslyndi flokkurinn,Liberal Party,6.220095785040579,56,178,130,177,506
ISL,Iceland,2003-05-10,2003-05-23,Oddsson IV,0,0,0,5,63,Graen,Vinstrihreyfingin – grænt framboð,Left-Green Movement,1.1842105263157894,56,178,130,177,210
ISL,Iceland,2003-05-10,2003-05-23,Oddsson IV,0,0,0,20,63,Sam,Samfylkingin,Social Democratic Alliance,4.078947368421052,56,178,130,177,1006
ISL,Iceland,2003-05-10,2003-05-23,Oddsson IV,0,1,1,22,63,Sj,Sjálfstæðisflokkurinn,Independence Party,7.485380116959065,56,178,130,177,1342
ISL,Iceland,2003-05-10,2004-09-15,Asgrimsson,0,1,1,12,63,F,Framsóknarflokkurinn,Progressive Party,5.036549707602339,56,178,555,130,1455
ISL,Iceland,2003-05-10,2004-09-15,Asgrimsson,0,0,0,4,63,Ff,Frjálslyndi flokkurinn,Liberal Party,6.220095785040579,56,178,555,130,506
ISL,Iceland,2003-05-10,2004-09-15,Asgrimsson,0,0,0,5,63,Graen,Vinstrihreyfingin – grænt framboð,Left-Green Movement,1.1842105263157894,56,178,555,130,210
ISL,Iceland,2003-05-10,2004-09-15,Asgrimsson,0,0,0,20,63,Sam,Samfylkingin,Social Democratic Alliance,4.078947368421052,56,178,555,130,1006
ISL,Iceland,2003-05-10,2004-09-15,Asgrimsson,0,1,0,22,63,Sj,Sjálfstæðisflokkurinn,Independence Party,7.485380116959065,56,178,555,130,1342
ISL,Iceland,2003-05-10,2006-06-15,Haarde I,0,1,0,12,63,F,Framsóknarflokkurinn,Progressive Party,5.036549707602339,56,178,246,555,1455
ISL,Iceland,2003-05-10,2006-06-15,Haarde I,0,0,0,4,63,Ff,Frjálslyndi flokkurinn,Liberal Party,6.220095785040579,56,178,246,555,506
ISL,Iceland,2003-05-10,2006-06-15,Haarde I,0,0,0,5,63,Graen,Vinstrihreyfingin – grænt framboð,Left-Green Movement,1.1842105263157894,56,178,246,555,210
ISL,Iceland,2003-05-10,2006-06-15,Haarde I,0,0,0,20,63,Sam,Samfylkingin,Social Democratic Alliance,4.078947368421052,56,178,246,555,1006
ISL,Iceland,2003-05-10,2006-06-15,Haarde I,0,1,1,22,63,Sj,Sjálfstæðisflokkurinn,Independence Party,7.485380116959065,56,178,246,555,1342
ISL,Iceland,2007-05-12,2007-05-24,Haarde II,0,0,0,7,63,F,Framsóknarflokkurinn,Progressive Party,5.036549707602339,56,265,558,246,1455
ISL,Iceland,2007-05-12,2007-05-24,Haarde II,0,0,0,4,63,Ff,Frjálslyndi flokkurinn,Liberal Party,6.220095785040579,56,265,558,246,506
ISL,Iceland,2007-05-12,2007-05-24,Haarde II,0,0,0,9,63,Graen,Vinstrihreyfingin – grænt framboð,Left-Green Movement,1.1842105263157894,56,265,558,246,210
ISL,Iceland,2007-05-12,2007-05-24,Haarde II,0,1,0,18,63,Sam,Samfylkingin,Social Democratic Alliance,4.078947368421052,56,265,558,246,1006
ISL,Iceland,2007-05-12,2007-05-24,Haarde II,0,1,1,25,63,Sj,Sjálfstæðisflokkurinn,Independence Party,7.485380116959065,56,265,558,246,1342
ISL,Iceland,2007-05-12,2009-02-01,Sigurdardottir I,1,0,0,7,63,F,Framsóknarflokkurinn,Progressive Party,5.036549707602339,56,265,538,558,1455
ISL,Iceland,2007-05-12,2009-02-01,Sigurdardottir I,1,0,0,4,63,Ff,Frjálslyndi flokkurinn,Liberal Party,6.220095785040579,56,265,538,558,506
ISL,Iceland,2007-05-12,2009-02-01,Sigurdardottir I,1,1,0,9,63,Graen,Vinstrihreyfingin – grænt framboð,Left-Green Movement,1.1842105263157894,56,265,538,558,210
ISL,Iceland,2007-05-12,2009-02-01,Sigurdardottir I,1,1,1,18,63,Sam,Samfylkingin,Social Democratic Alliance,4.078947368421052,56,265,538,558,1006
ISL,Iceland,2007-05-12,2009-02-01,Sigurdardottir I,1,0,0,25,63,Sj,Sjálfstæðisflokkurinn,Independence Party,7.485380116959065,56,265,538,558,1342
ISL,Iceland,2009-04-25,2009-04-25,Sigurdardottir II,0,0,0,4,63,B,Borgarahreyfingin,Citizens' Movement,,56,36,651,538,587
ISL,Iceland,2009-04-25,2009-04-25,Sigurdardottir II,0,0,0,9,63,F,Framsóknarflokkurinn,Progressive Party,5.036549707602339,56,36,651,538,1455
ISL,Iceland,2009-04-25,2009-04-25,Sigurdardottir II,0,1,0,14,63,Graen,Vinstrihreyfingin – grænt framboð,Left-Green Movement,1.1842105263157894,56,36,651,538,210
ISL,Iceland,2009-04-25,2009-04-25,Sigurdardottir II,0,1,1,20,63,Sam,Samfylkingin,Social Democratic Alliance,4.078947368421052,56,36,651,538,1006
ISL,Iceland,2009-04-25,2009-04-25,Sigurdardottir II,0,0,0,16,63,Sj,Sjálfstæðisflokkurinn,Independence Party,7.485380116959065,56,36,651,538,1342
ITA,Italy,1946-06-02,1946-07-13,De Gasperi II,0,0,0,2,556,CDR,Concentrazione Democratica Repubblicana,Republican Democratic Concentration,,26,503,416,790,2044
ITA,Italy,1946-06-02,1946-07-13,De Gasperi II,0,1,1,207,556,DC,Democrazia Cristiana,Christian Democrats,5.661111111111111,26,503,416,790,1633
ITA,Italy,1946-06-02,1946-07-13,De Gasperi II,0,0,0,1,556,DL,Partito Democratico del Lavoro,Labour Democratic Party,,26,503,416,790,83
ITA,Italy,1946-06-02,1946-07-13,De Gasperi II,0,0,0,1,556,FDPR,Fronte Democratico Progressista Repubblicano,Republican Progressive Democratic Front,,26,503,416,790,2066
ITA,Italy,1946-06-02,1946-07-13,De Gasperi II,0,0,0,30,556,FUQ,Fronte dell'Uomo Qualunque,Front of the Ordinary Man,,26,503,416,790,409
ITA,Italy,1946-06-02,1946-07-13,De Gasperi II,0,0,0,4,556,MIS,Movimento Indipendentista Siciliano,Movement for the Independence of Sicily,,26,503,416,790,1028
ITA,Italy,1946-06-02,1946-07-13,De Gasperi II,0,0,0,1,556,MUI,Movimento Unionista Italiano,Italian Unionist Movement,,26,503,416,790,2045
ITA,Italy,1946-06-02,1946-07-13,De Gasperi II,0,0,0,7,556,PAz,Partito d'Azione,Action Party,,26,503,416,790,1330
ITA,Italy,1946-06-02,1946-07-13,De Gasperi II,0,1,0,104,556,PCI,Partito Comunisti Italiani,Communist Party,1.6,26,503,416,790,1088
ITA,Italy,1946-06-02,1946-07-13,De Gasperi II,0,0,0,1,556,PCS,Partito Cristiano Sociale,Social Christian Party,,26,503,416,790,2046
ITA,Italy,1946-06-02,1946-07-13,De Gasperi II,0,0,0,1,556,PCdI,Partito dei Contadini d'Italia,Agrarian Party,,26,503,416,790,618
ITA,Italy,1946-06-02,1946-07-13,De Gasperi II,0,0,0,16,556,PNM,Partito Nazionale Monarchico,Monarchist National Party,,26,503,416,790,1050
ITA,Italy,1946-06-02,1946-07-13,De Gasperi II,0,1,0,23,556,PRI,Partito Repubblicano Italiano,Republican Party,4.97037037037037,26,503,416,790,93
ITA,Italy,1946-06-02,1946-07-13,De Gasperi II,0,0,0,2,556,PSA,Partito Sardo d'Azione,Sardinian Action Party,4.19999980926514,26,503,416,790,335
ITA,Italy,1946-06-02,1946-07-13,De Gasperi II,0,1,0,115,556,PSI,Partito Socialista Italiano,Italian Socialist Party,3.772222222222222,26,503,416,790,1475
ITA,Italy,1946-06-02,1946-07-13,De Gasperi II,0,0,0,41,556,UDN,Unione Democratica Nazionale,National Democratic Union,,26,503,416,790,1714
ITA,Italy,1946-06-02,1947-02-02,De Gasperi III,0,0,0,2,556,CDR,Concentrazione Democratica Repubblicana,Republican Democratic Concentration,,26,503,525,416,2044
ITA,Italy,1946-06-02,1947-02-02,De Gasperi III,0,1,1,207,556,DC,Democrazia Cristiana,Christian Democrats,5.661111111111111,26,503,525,416,1633
ITA,Italy,1946-06-02,1947-02-02,De Gasperi III,0,0,0,1,556,DL,Partito Democratico del Lavoro,Labour Democratic Party,,26,503,525,416,83
ITA,Italy,1946-06-02,1947-02-02,De Gasperi III,0,0,0,1,556,FDPR,Fronte Democratico Progressista Repubblicano,Republican Progressive Democratic Front,,26,503,525,416,2066
ITA,Italy,1946-06-02,1947-02-02,De Gasperi III,0,0,0,30,556,FUQ,Fronte dell'Uomo Qualunque,Front of the Ordinary Man,,26,503,525,416,409
ITA,Italy,1946-06-02,1947-02-02,De Gasperi III,0,0,0,4,556,MIS,Movimento Indipendentista Siciliano,Movement for the Independence of Sicily,,26,503,525,416,1028
ITA,Italy,1946-06-02,1947-02-02,De Gasperi III,0,0,0,1,556,MUI,Movimento Unionista Italiano,Italian Unionist Movement,,26,503,525,416,2045
ITA,Italy,1946-06-02,1947-02-02,De Gasperi III,0,0,0,7,556,PAz,Partito d'Azione,Action Party,,26,503,525,416,1330
ITA,Italy,1946-06-02,1947-02-02,De Gasperi III,0,1,0,104,556,PCI,Partito Comunisti Italiani,Communist Party,1.6,26,503,525,416,1088
ITA,Italy,1946-06-02,1947-02-02,De Gasperi III,0,0,0,1,556,PCS,Partito Cristiano Sociale,Social Christian Party,,26,503,525,416,2046
ITA,Italy,1946-06-02,1947-02-02,De Gasperi III,0,0,0,1,556,PCdI,Partito dei Contadini d'Italia,Agrarian Party,,26,503,525,416,618
ITA,Italy,1946-06-02,1947-02-02,De Gasperi III,0,0,0,16,556,PNM,Partito Nazionale Monarchico,Monarchist National Party,,26,503,525,416,1050
ITA,Italy,1946-06-02,1947-02-02,De Gasperi III,0,0,0,23,556,PRI,Partito Repubblicano Italiano,Republican Party,4.97037037037037,26,503,525,416,93
ITA,Italy,1946-06-02,1947-02-02,De Gasperi III,0,0,0,2,556,PSA,Partito Sardo d'Azione,Sardinian Action Party,4.19999980926514,26,503,525,416,335
ITA,Italy,1946-06-02,1947-02-02,De Gasperi III,0,1,0,115,556,PSI,Partito Socialista Italiano,Italian Socialist Party,3.772222222222222,26,503,525,416,1475
ITA,Italy,1946-06-02,1947-02-02,De Gasperi III,0,0,0,41,556,UDN,Unione Democratica Nazionale,National Democratic Union,,26,503,525,416,1714
ITA,Italy,1946-06-02,1947-05-31,De Gasperi IV,0,0,0,2,556,CDR,Concentrazione Democratica Repubblicana,Republican Democratic Concentration,,26,503,501,525,2044
ITA,Italy,1946-06-02,1947-05-31,De Gasperi IV,0,1,1,207,556,DC,Democrazia Cristiana,Christian Democrats,5.661111111111111,26,503,501,525,1633
ITA,Italy,1946-06-02,1947-05-31,De Gasperi IV,0,0,0,1,556,DL,Partito Democratico del Lavoro,Labour Democratic Party,,26,503,501,525,83
ITA,Italy,1946-06-02,1947-05-31,De Gasperi IV,0,0,0,1,556,FDPR,Fronte Democratico Progressista Repubblicano,Republican Progressive Democratic Front,,26,503,501,525,2066
ITA,Italy,1946-06-02,1947-05-31,De Gasperi IV,0,0,0,30,556,FUQ,Fronte dell'Uomo Qualunque,Front of the Ordinary Man,,26,503,501,525,409
ITA,Italy,1946-06-02,1947-05-31,De Gasperi IV,0,0,0,4,556,MIS,Movimento Indipendentista Siciliano,Movement for the Independence of Sicily,,26,503,501,525,1028
ITA,Italy,1946-06-02,1947-05-31,De Gasperi IV,0,0,0,1,556,MUI,Movimento Unionista Italiano,Italian Unionist Movement,,26,503,501,525,2045
ITA,Italy,1946-06-02,1947-05-31,De Gasperi IV,0,0,0,7,556,PAz,Partito d'Azione,Action Party,,26,503,501,525,1330
ITA,Italy,1946-06-02,1947-05-31,De Gasperi IV,0,0,0,104,556,PCI,Partito Comunisti Italiani,Communist Party,1.6,26,503,501,525,1088
ITA,Italy,1946-06-02,1947-05-31,De Gasperi IV,0,0,0,1,556,PCS,Partito Cristiano Sociale,Social Christian Party,,26,503,501,525,2046
ITA,Italy,1946-06-02,1947-05-31,De Gasperi IV,0,0,0,1,556,PCdI,Partito dei Contadini d'Italia,Agrarian Party,,26,503,501,525,618
ITA,Italy,1946-06-02,1947-05-31,De Gasperi IV,0,1,0,0,556,PLI,Partito Liberale Italiano,Italian Liberal Party,6.45,26,503,501,525,487
ITA,Italy,1946-06-02,1947-05-31,De Gasperi IV,0,0,0,16,556,PNM,Partito Nazionale Monarchico,Monarchist National Party,,26,503,501,525,1050
ITA,Italy,1946-06-02,1947-05-31,De Gasperi IV,0,1,0,23,556,PRI,Partito Repubblicano Italiano,Republican Party,4.97037037037037,26,503,501,525,93
ITA,Italy,1946-06-02,1947-05-31,De Gasperi IV,0,0,0,2,556,PSA,Partito Sardo d'Azione,Sardinian Action Party,4.19999980926514,26,503,501,525,335
ITA,Italy,1946-06-02,1947-05-31,De Gasperi IV,0,1,0,0,556,PSDI,Partito Socialista Democratico Italiano,Italian Democratic Socialist Party,4.620555555555556,26,503,501,525,242
ITA,Italy,1946-06-02,1947-05-31,De Gasperi IV,0,0,0,115,556,PSI,Partito Socialista Italiano,Italian Socialist Party,3.772222222222222,26,503,501,525,1475
ITA,Italy,1946-06-02,1947-05-31,De Gasperi IV,0,0,0,41,556,UDN,Unione Democratica Nazionale,National Democratic Union,,26,503,501,525,1714
ITA,Italy,1948-04-18,1948-05-23,De Gasperi V,0,0,0,19,574,BN,Blocco Nazionale,National Bloc,,26,467,676,501,1713
ITA,Italy,1948-04-18,1948-05-23,De Gasperi V,0,1,1,305,574,DC,Democrazia Cristiana,Christian Democrats,5.661111111111111,26,467,676,501,1633
ITA,Italy,1948-04-18,1948-05-23,De Gasperi V,0,0,0,6,574,MSI,Movimento Sociale Italiano,Italian Social Movement,9.177777777777777,26,467,676,501,831
ITA,Italy,1948-04-18,1948-05-23,De Gasperi V,0,0,0,131,574,PCI,Partito Comunisti Italiani,Communist Party,1.6,26,467,676,501,1088
ITA,Italy,1948-04-18,1948-05-23,De Gasperi V,0,0,0,1,574,PCdI,Partito dei Contadini d'Italia,Agrarian Party,,26,467,676,501,618
ITA,Italy,1948-04-18,1948-05-23,De Gasperi V,0,1,0,0,574,PLI,Partito Liberale Italiano,Italian Liberal Party,6.45,26,467,676,501,487
ITA,Italy,1948-04-18,1948-05-23,De Gasperi V,0,0,0,14,574,PNM,Partito Nazionale Monarchico,Monarchist National Party,,26,467,676,501,1050
ITA,Italy,1948-04-18,1948-05-23,De Gasperi V,0,1,0,9,574,PRI,Partito Repubblicano Italiano,Republican Party,4.97037037037037,26,467,676,501,93
ITA,Italy,1948-04-18,1948-05-23,De Gasperi V,0,0,0,1,574,PSA,Partito Sardo d'Azione,Sardinian Action Party,4.19999980926514,26,467,676,501,335
ITA,Italy,1948-04-18,1948-05-23,De Gasperi V,0,1,0,33,574,PSDI,Partito Socialista Democratico Italiano,Italian Democratic Socialist Party,4.620555555555556,26,467,676,501,242
ITA,Italy,1948-04-18,1948-05-23,De Gasperi V,0,0,0,52,574,PSI,Partito Socialista Italiano,Italian Socialist Party,3.772222222222222,26,467,676,501,1475
ITA,Italy,1948-04-18,1948-05-23,De Gasperi V,0,0,0,3,574,SVP,Südtiroler Volkspartei,South Tyrol Peoples Party,5.40000009536743,26,467,676,501,1030
ITA,Italy,1948-04-18,1950-01-21,De Gasperi VI,0,0,0,19,574,BN,Blocco Nazionale,National Bloc,,26,467,123,676,1713
ITA,Italy,1948-04-18,1950-01-21,De Gasperi VI,0,1,1,305,574,DC,Democrazia Cristiana,Christian Democrats,5.661111111111111,26,467,123,676,1633
ITA,Italy,1948-04-18,1950-01-21,De Gasperi VI,0,0,0,6,574,MSI,Movimento Sociale Italiano,Italian Social Movement,9.177777777777777,26,467,123,676,831
ITA,Italy,1948-04-18,1950-01-21,De Gasperi VI,0,0,0,131,574,PCI,Partito Comunisti Italiani,Communist Party,1.6,26,467,123,676,1088
ITA,Italy,1948-04-18,1950-01-21,De Gasperi VI,0,0,0,1,574,PCdI,Partito dei Contadini d'Italia,Agrarian Party,,26,467,123,676,618
ITA,Italy,1948-04-18,1950-01-21,De Gasperi VI,0,0,0,14,574,PNM,Partito Nazionale Monarchico,Monarchist National Party,,26,467,123,676,1050
